GHO,PUBLISHSTATE,YEAR,REGION,WORLDBANKINCOMEGROUP,COUNTRY,Display Value,Numeric,Low,High,Comments
WHS9_97,PUBLISHED,2003-2013,,WB_HI,,0.6,0.6,,,
WHS9_97,PUBLISHED,2003-2013,EMR,,,2.0,2.0,,,
WHS9_97,PUBLISHED,2003-2013,AMR,,,1.1,1.1,,,
WHS9_97,PUBLISHED,2003-2013,SEAR,,,1.3,1.3,,,
WHS9_97,PUBLISHED,2003-2013,,WB_LMI,,1.5,1.5,,,
WHS9_97,PUBLISHED,2003-2013,,,,,,,,
WHS9_97,PUBLISHED,2003-2013,GLOBAL,WB_WORLD_INCOME,,1.2,1.2,,,
WHS9_97,PUBLISHED,2003-2013,EUR,,,0.3,0.3,,,
WHS9_97,PUBLISHED,2003-2013,,WB_LI,,2.2,2.2,,,
WHS9_97,PUBLISHED,2003-2013,WPR,,,0.7,0.7,,,
WHS9_97,PUBLISHED,2003-2013,,WB_UMI,,0.8,0.8,,,
WHS9_97,PUBLISHED,2003-2013,AFR,,,2.6,2.6,,,
