GHO,PUBLISHSTATE,YEAR,REGION,WORLDBANKINCOMEGROUP,COUNTRY,Display Value,Numeric,Low,High,Comments
TB_c_lab_cul_5m,PUBLISHED,2008,EMR,WB_LI,AFG,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2007,AFR,WB_LMI,COG,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2009,AFR,WB_LMI,COG,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2010,AFR,WB_LMI,COG,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2005,AFR,WB_LMI,CPV,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2011,AFR,WB_LMI,CPV,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2013,AFR,WB_LMI,CPV,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2006,EUR,WB_HI,FRA,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2007,WPR,WB_LMI,FSM,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2008,WPR,WB_LMI,FSM,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2009,WPR,WB_LMI,FSM,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2010,AFR,WB_HI,GNQ,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2011,AFR,WB_HI,GNQ,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2006,AMR,WB_UMI,JAM,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2007,WPR,WB_LMI,KIR,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2008,AMR,WB_UMI,LCA,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2006,AFR,WB_LI,MLI,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2005,AFR,WB_LI,NER,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2006,AFR,WB_LI,NER,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2007,AFR,WB_LI,NER,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2005,WPR,WB_UMI,PLW,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2006,WPR,WB_UMI,PLW,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2014,WPR,WB_LMI,PNG,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2010,WPR,WB_LMI,SLB,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2011,WPR,WB_LMI,SLB,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2012,WPR,WB_LMI,SLB,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2007,AFR,WB_LI,SLE,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2008,AFR,WB_LI,SLE,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2010,AFR,WB_LI,SLE,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2013,EMR,WB_LI,SOM,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2006,EUR,WB_UMI,SRB,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2008,AFR,WB_LMI,STP,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2009,AFR,WB_LMI,STP,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2011,AFR,WB_LI,TCD,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2007,EUR,WB_LMI,TJK,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2013,SEAR,WB_LMI,TLS,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2010,WPR,WB_UMI,TUV,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2008,WPR,WB_LMI,VUT,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2010,WPR,WB_LMI,VUT,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2008,AMR,WB_HI,ATG,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2008,AFR,WB_LI,BFA,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2009,AFR,WB_LI,BFA,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2005,AMR,WB_UMI,BLZ,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2007,AMR,WB_UMI,BLZ,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2013,AMR,WB_UMI,BLZ,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2014,AMR,WB_UMI,BLZ,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2008,AFR,WB_LMI,COG,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2005,AFR,WB_LI,COM,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2010,AFR,WB_LMI,CPV,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2012,AFR,WB_LMI,CPV,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2010,EMR,WB_LMI,DJI,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2011,EMR,WB_LMI,DJI,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2005,AFR,WB_LI,ERI,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2005,AFR,WB_UMI,GAB,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2006,AFR,WB_UMI,GAB,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2007,AFR,WB_UMI,GAB,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2007,AMR,WB_UMI,GRD,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2008,AMR,WB_UMI,GRD,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2014,AMR,WB_UMI,JAM,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2005,WPR,WB_LMI,LAO,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2006,WPR,WB_LMI,LAO,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2007,WPR,WB_LMI,LAO,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2009,AFR,WB_LI,NER,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2013,WPR,WB_LMI,PNG,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2009,WPR,WB_LMI,SLB,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2005,EMR,WB_LI,SOM,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2010,AFR,WB_LMI,STP,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2011,AFR,WB_LMI,STP,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2008,AFR,WB_LI,TCD,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2009,AFR,WB_LI,TCD,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2012,AFR,WB_LI,TCD,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2005,EUR,WB_LMI,TJK,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2006,EUR,WB_LMI,TJK,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2006,SEAR,WB_LMI,TLS,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2008,WPR,WB_LMI,WSM,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2009,WPR,WB_LMI,WSM,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2010,WPR,WB_LMI,WSM,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2008,AFR,WB_LI,ZWE,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2010,AMR,WB_UMI,BLZ,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2005,AFR,WB_LMI,COG,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2006,AFR,WB_LMI,CPV,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2014,AFR,WB_LMI,CPV,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2007,EMR,WB_LMI,DJI,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2007,AMR,WB_UMI,DMA,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2010,WPR,WB_LMI,FSM,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2011,WPR,WB_LMI,FSM,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2014,WPR,WB_LMI,FSM,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2014,AFR,WB_HI,GNQ,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2009,AMR,WB_UMI,JAM,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2007,AMR,WB_HI,KNA,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2008,AMR,WB_HI,KNA,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2005,AFR,WB_LI,LBR,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2009,AFR,WB_LI,LBR,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2008,EUR,WB_HI,LTU,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2014,WPR,WB_UMI,MHL,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2007,WPR,WB_HI,NRU,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2008,WPR,WB_HI,NRU,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2012,AFR,WB_LI,SLE,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2013,AFR,WB_LI,SLE,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2012,AFR,WB_LMI,STP,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2005,AFR,WB_LI,TCD,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2011,SEAR,WB_LMI,TLS,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2006,WPR,WB_LMI,VUT,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2007,WPR,WB_LMI,VUT,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2014,WPR,WB_LMI,VUT,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2006,AMR,WB_HI,ATG,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2007,AMR,WB_HI,ATG,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2008,AMR,WB_UMI,BLZ,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2011,AFR,WB_LMI,COG,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2013,AFR,WB_LMI,COG,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2014,AFR,WB_LMI,COG,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2006,WPR,WB_HI,COK,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2007,AFR,WB_LMI,CPV,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2005,EMR,WB_LMI,DJI,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2006,EMR,WB_LMI,DJI,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2007,AFR,WB_LI,ERI,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2012,WPR,WB_LMI,FSM,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2009,AFR,WB_LI,GNB,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2006,WPR,WB_LMI,KIR,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2005,AFR,WB_LI,MLI,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2005,WPR,WB_LI,NIU,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2012,WPR,WB_LMI,PNG,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2008,SEAR,WB_LI,PRK,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2005,EMR,WB_LMI,SDN,0.0,0.0,,,
TB_c_lab_cul_5m,PUBLISHED,2008,WPR,WB_LMI,SLB,0.0,0.0,,,
